date,block_time,tx_vol,tx_vol_peeling,tx_vol_changeouts,tx_vol_issues_agg,tx_number,tx_fees,m_total,m_circ_wb,m_circ_mc_lifo,m_circ_mc_fifo
12/08/01,2012-08-01,227279516448478.0,170383237150389.0,142298086702665.0,183463092047098.0,30538.0,669999950000.0,958690000000000.0,26974213815696,84311429795813,84311429795813
12/08/02,2012-08-02,179245302206516.0,112177605622151.0,99085134155150.0,128270690263664.0,33211.0,824999900000.0,959360000000000.0,31631156606007,79335235301742,79335235301742
12/08/03,2012-08-03,143124018324971.0,95309323370533.0,86710630057888.0,104119525332023.0,27780.0,809999600000.0,960185000000000.0,24436169715105,55603388667083,55603388667083
12/08/04,2012-08-04,141339437171065.0,94756798166496.0,89299512215683.0,110633184019689.0,29010.0,779999800000.0,960995000000000.0,19887969750752,51259925155382,51259925155382
12/08/05,2012-08-05,197573542808808.0,148302642659877.0,135014429600713.0,162877342815250.0,33283.0,694999950000.0,961775000000000.0,25555360896328,61864248410067,61864248410067
12/08/06,2012-08-06,199532180120204.0,143951632206356.0,123212873738158.0,155809896070253.0,35400.0,699999550000.0,962470000000000.0,25351540257756,75619306832046,75619306832046
12/08/07,2012-08-07,196291429586961.0,146321068441083.0,131762233344639.0,156910838553685.0,29603.0,819999800000.0,963170000000000.0,23624747815345,63709263852285,63709263852285
12/08/08,2012-08-08,166388880032216.0,110191022888817.0,91429962723967.0,120275797554615.0,40168.0,829999670000.0,963990000000000.0,31888503229190,74128991663090,74128991663090
12/08/09,2012-08-09,145320080749878.0,85458458367358.0,68572634037304.0,94859288584232.0,29942.0,849999699000.0,964820000000000.0,28791342108749,75897447013574,75897447013574
12/08/10,2012-08-10,168098628628401.0,119098240714623.0,106399101981905.0,131535572025013.0,28375.0,779999549990.0,965670000000000.0,24267813969469,60919527096506,60919527096506
12/08/11,2012-08-11,157564126075243.0,105206856587408.0,102595542006419.0,121762875235769.0,33139.0,839999500000.0,966450000000000.0,24474286669121,54128661762793,54128661762793
12/08/12,2012-08-12,161695222926342.0,120071715445153.0,105089487961021.0,130108622367606.0,34636.0,794999550000.0,967290000000000.0,20619303144723,55810803063733,55810803063733
12/08/13,2012-08-13,188174397492387.0,120954051905026.0,111490433397960.0,139776809944010.0,48872.0,799999950000.0,968085000000000.0,33674793882136,75883964144427,75883964144427
12/08/14,2012-08-14,151895317313662.0,97037530059944.0,83131316846935.0,109448983363804.0,34506.0,785000000000.0,968885000000000.0,26380817589413,67979138827737,67979138827737
12/08/15,2012-08-15,178968595620369.0,133140482715698.0,113875810720629.0,142786809771201.0,52969.0,834999500000.0,969670000000000.0,21794489373112,64257852935213,64257852935213
12/08/16,2012-08-16,207571164459994.0,155270368440768.0,112797577651034.0,165697573484024.0,46477.0,769999900000.0,970505000000000.0,28380994058725,94003586908960,94003586908960
12/08/17,2012-08-17,278090316697827.0,212643795205952.0,151906138927053.0,224729162451518.0,40554.0,689999900000.0,971275000000000.0,34149717923194,125494248180719,125494248180719
12/08/18,2012-08-18,215473538967630.0,162713798358065.0,124785597144207.0,170732547395841.0,37162.0,755000000000.0,971965000000000.0,28485213226899,89933009508221,89933009508221
12/08/19,2012-08-19,593116823738053.0,471088592462182.0,285457548163192.0,491549528318427.0,36951.0,909999650000.0,972720000000000.0,49869312126670,306749380434275,306749380434275
12/08/20,2012-08-20,959490458937627.0,815198986372207.0,606810560437981.0,847181999269185.0,35837.0,869999850000.0,973630000000000.0,56766731348430,351809898649646,351809898649646
12/08/21,2012-08-21,548159872841163.0,460315579980727.0,318514467196615.0,487602530111895.0,42415.0,864999850000.0,974500000000000.0,45665490794119,228780473285649,228780473285649
12/08/22,2012-08-22,775610455674526.0,668600695382708.0,461902263145117.0,689624709303621.0,37874.0,779999945000.0,975365000000000.0,50215565723271,312928192584409,312928192584409
12/08/23,2012-08-23,763881571556488.0,677210758938612.0,508852986160199.0,700296537388902.0,31818.0,824999750000.0,976145000000000.0,38630616529142,254203653354104,254203653354104
12/08/24,2012-08-24,1106410602122833.0,1025356226549159.0,753598330154473.0,1043092570131217.0,32275.0,740000000000.0,976970000000000.0,39106528879647,352072941750165,352072941750165
12/08/25,2012-08-25,440053745329193.0,372510340251577.0,281811018446019.0,395061622512807.0,33439.0,689999950000.0,977710000000000.0,33768510750315,157552726933174,157552726933174
12/08/26,2012-08-26,333159820629218.0,263783819510152.0,174684093281044.0,288351706523145.0,29520.0,894999800000.0,978400000000000.0,28808040938214,157580727548174,157580727548174
12/08/27,2012-08-27,631708262540720.0,557878901747378.0,448223282487166.0,573407661159037.0,33096.0,724999745000.0,979295000000000.0,38487799527478,182759980308554,182759980308554
12/08/28,2012-08-28,679652221263393.0,589947719993582.0,598346798160898.0,633002447583136.0,29838.0,754999850000.0,980020000000000.0,34695064913400,80550491949843,80550491949843
12/08/29,2012-08-29,1470232379116506.0,1401691426148931.0,929770882368259.0,1417639236060276.0,34209.0,839999700000.0,980775000000000.0,33678010038446,539621565574815,539621565574815
12/08/30,2012-08-30,1158511083095029.0,1091519923175559.0,730124481516400.0,1105753759982637.0,33914.0,769999350000.0,981615000000000.0,24854549226153,427616602228629,427616602228629
12/08/31,2012-08-31,898290449159762.0,793164763276249.0,528177455398451.0,817841530384342.0,40624.0,699999900000.0,982385000000000.0,50186267239738,369412993861311,369412993861311
12/09/01,2012-09-01,874689533763101.0,794376890960300.0,550591016727786.0,812461708007168.0,40774.0,804999750000.0,983085000000000.0,45925384449340,323293586103648,323293586103648
12/09/02,2012-09-02,596812258787703.0,514013390596160.0,365477395249661.0,551749101257051.0,33588.0,819999300000.0,983890000000000.0,21563760212425,230514864238042,230514864238042
12/09/03,2012-09-03,371402195590237.0,292068645057064.0,238713457937851.0,327190449839089.0,38238.0,784999690000.0,984710000000000.0,21470031512364,131903737962386,131903737962386
12/09/04,2012-09-04,648479536690481.0,554221007085747.0,392895241800996.0,582936080819906.0,39946.0,764999850000.0,985495000000000.0,38921140805416,254819362194751,254819362194751
12/09/05,2012-09-05,927778179154851.0,858610014886695.0,618412698282339.0,875426336740375.0,41135.0,899999650000.0,986260000000000.0,33898742172114,308465618893986,308465618893986
12/09/06,2012-09-06,2187751726994189.0,2109989323261332.0,1412532679404414.0,2130923379348181.0,42790.0,854999750000.0,987160000000000.0,26730435613297,774364047839775,774364047839775
12/09/07,2012-09-07,1841182508005058.0,1784889627954235.0,1240533624998204.0,1802638588937726.0,33483.0,839999790000.0,988015000000000.0,24062415093736,599809018249452,599809018249452
12/09/08,2012-09-08,758428222254519.0,712212104008908.0,509755796265398.0,721790260635422.0,31173.0,724999540000.0,988855000000000.0,20777126288549,247947426449121,247947426449121
12/09/09,2012-09-09,389943233500635.0,292326192718348.0,228490161777833.0,314728539065971.0,31464.0,794999540000.0,989580000000000.0,34348227804184,160658144904227,160658144904227
12/09/10,2012-09-10,1888586963228873.0,1789433773520354.0,1213862337500491.0,1820616548099011.0,33632.0,749999799317.0,990375000000000.0,50788172560915,673974693064992,673974693064992
12/09/11,2012-09-11,2022860397655977.0,1934600591518913.0,1284217358599154.0,1955190807184974.0,38225.0,724999850000.0,991125000000000.0,38533585289127,737918039206823,737918039206823
12/09/12,2012-09-12,1084744367388216.0,1006669876415549.0,744476124345413.0,1027446592172651.0,28096.0,774999800000.0,991850000000000.0,46233102679761,339493310591085,339493310591085
12/09/13,2012-09-13,2255453996289379.0,2186966679527328.0,1485015332922874.0,2208241116449970.0,29025.0,649999950000.0,992625000000000.0,34166423901009,769793679441489,769793679441489
12/09/14,2012-09-14,1803141729896179.0,1730787243613372.0,1300678976606189.0,1756399292365086.0,36118.0,810000000000.0,993275000000000.0,31011596389300,501652753289990,501652753289990
12/09/15,2012-09-15,692368750288295.0,605613546344659.0,427243570820918.0,634548019431508.0,27248.0,720000000000.0,994085000000000.0,35329706667446,264405179467377,264405179467377
12/09/16,2012-09-16,1400837057998828.0,1333240754483978.0,824569740783346.0,1358001872153097.0,28415.0,804999700000.0,994805000000000.0,28207217848483,575462317515482,575462317515482
12/09/17,2012-09-17,1306100116587795.0,1222902404122267.0,885682817055859.0,1257524090825099.0,24446.0,839999900000.0,995610000000000.0,35606998951769,419577299631936,419577299631936
12/09/18,2012-09-18,1298446333163787.0,1154650376361090.0,848270486062992.0,1223339146723614.0,32821.0,834999850000.0,996450000000000.0,36893987383053,449340966559650,449340966559650
12/09/19,2012-09-19,3132586637268023.0,3037863780301223.0,2105022840833673.0,3056194961431460.0,32231.0,704999950000.0,997285000000000.0,38801240648682,1026858864679494,1026858864679494
12/09/20,2012-09-20,1590840678653258.0,1509990248914228.0,986856704482231.0,1527246676382814.0,31282.0,760000000000.0,997990000000000.0,47406725328841,603223974171027,603223974171027
12/09/21,2012-09-21,2590248429348125.0,2507033798876019.0,1793702175041587.0,2526416789507284.0,30347.0,845000000000.0,998750000000000.0,39395606573912,795701254306538,795701254306538
12/09/22,2012-09-22,1487405214283896.0,1436946105080141.0,1062490107626959.0,1457691162835612.0,22014.0,784999850000.0,999595000000000.0,23073841294330,424130106806937,424130106806937
12/09/23,2012-09-23,781661825846502.0,734192925708174.0,492824353806964.0,751088179161676.0,27999.0,790000000000.0,1000380000000000.0,21132631269790,288047472039538,288047472039538
12/09/24,2012-09-24,811704882714502.0,739689279786812.0,574519920761570.0,764234678753400.0,29190.0,765000000000.0,1001170000000000.0,31229239812879,236419961952932,236419961952932
12/09/25,2012-09-25,177741904686031.0,93654603838455.0,99861381327394.0,118520645455070.0,24177.0,695000000000.0,1001935000000000.0,41322531543837,77185523358637,77185523358637
12/09/26,2012-09-26,173774815454293.0,100036187019023.0,92731206983734.0,119627925768785.0,32413.0,700000000000.0,1002630000000000.0,39137590968502,80343608470559,80343608470559
12/09/27,2012-09-27,137910289735693.0,67622844587050.0,71910372586888.0,90091451438482.0,28347.0,805000000000.0,1003330000000000.0,36788409619924,65194917148805,65194917148805
12/09/28,2012-09-28,259823154346788.0,189783281935978.0,149701692603117.0,207796942258826.0,32768.0,790000000000.0,1004135000000000.0,37498481045068,109331461743671,109331461743671
12/09/29,2012-09-29,130261635849109.0,77874907227542.0,78467051552721.0,91759782201036.0,23992.0,840000000000.0,1004925000000000.0,27813831871605,50954584296388,50954584296388
12/09/30,2012-09-30,144002962690400.0,89169754415155.0,92724960123682.0,109377822551029.0,20668.0,795000000000.0,1005765000000000.0,24741668699665,50483076807365,50483076807365
12/10/01,2012-10-01,162507623660309.0,101228445241506.0,95815499938104.0,121604531163286.0,24727.0,655000000000.0,1006560000000000.0,28686471812668,66037196088056,66037196088056
12/10/02,2012-10-02,200673560108556.0,116305577970971.0,109049533556095.0,138225143980642.0,32878.0,730000000000.0,1007215000000000.0,39063533173686,90894026552461,90894026552461
12/10/03,2012-10-03,125963563462973.0,46028828987588.0,52209879361094.0,69040865743730.0,26669.0,665000000000.0,1007945000000000.0,36664837850681,73088684101879,73088684101879
12/10/04,2012-10-04,118190753634150.0,52458363329843.0,50240098173298.0,67165784597876.0,31955.0,645000000000.0,1008610000000000.0,34676530250403,67305655460852,67305655460852
12/10/05,2012-10-05,264936884276080.0,206952651353936.0,190140470674531.0,219851142130907.0,37031.0,690000000000.0,1009255000000000.0,30479324080846,74106481135602,74106481135602
12/10/06,2012-10-06,197778645727331.0,151405332516829.0,133952227448792.0,170312767262306.0,32672.0,775000000000.0,1009945000000000.0,19113868517534,63051418278539,63051418278539
12/10/07,2012-10-07,178709636611432.0,135529312669846.0,110709681642514.0,146481779075874.0,34726.0,625000000000.0,1010720000000000.0,20934841632070,67374954968918,67374954968918
12/10/08,2012-10-08,177653542793356.0,116215996307214.0,98337631785645.0,129624798196607.0,38211.0,889999900000.0,1011345000000000.0,30722610162095,78425911107711,78425911107711
12/10/09,2012-10-09,136421397951484.0,79752436201851.0,68425466419066.0,90341254871248.0,35450.0,709999850000.0,1012235000000000.0,28457652786496,67285931682418,67285931682418
12/10/10,2012-10-10,87914944370250.0,37113946281470.0,31151817520520.0,47674071280996.0,31226.0,745000000000.0,1012945000000000.0,27737305518196,56018126849730,56018126849730
12/10/11,2012-10-11,124630199893081.0,64467822894602.0,62621405661627.0,78364163679890.0,27684.0,689999950000.0,1013690000000000.0,27846064739139,61318932171046,61318932171046
12/10/12,2012-10-12,261281363628589.0,202241375251337.0,178909307691064.0,218600202662023.0,28693.0,744999950000.0,1014380000000000.0,27689204023808,81627123672485,81627123672485
12/10/13,2012-10-13,271146703917123.0,231722542888485.0,185324333896418.0,240079359537783.0,33090.0,739999950000.0,1015125000000000.0,20539586235469,85082370070705,85082370070705
12/10/14,2012-10-14,138664767021741.0,98662359799373.0,81879702443237.0,106156860120227.0,27414.0,634999950000.0,1015865000000000.0,22452838079586,56150064628504,56150064628504
12/10/15,2012-10-15,86468472271044.0,35311457701094.0,31666105754626.0,44491500014531.0,30998.0,844999850000.0,1016500000000000.0,25541970832108,53957366666418,53957366666418
12/10/16,2012-10-16,274899045137224.0,211200293273128.0,177151808812189.0,232665253288416.0,34533.0,774999950000.0,1017345000000000.0,28607407159552,96972236375035,96972236375035
12/10/17,2012-10-17,333476715764638.0,256280211672290.0,232175555654251.0,282864811554068.0,31813.0,709999950000.0,1018120000000000.0,31925695902671,100591160160387,100591160160387
12/10/18,2012-10-18,339792699333711.0,269914968415339.0,239842907699481.0,294336418749817.0,28257.0,785000000000.0,1018830000000000.0,29513638465645,99164791634230,99164791634230
12/10/19,2012-10-19,267278142384235.0,210986067263263.0,191526527599947.0,229080181355185.0,25096.0,670000000000.0,1019615000000000.0,25378594430702,75081614784288,75081614784288
12/10/20,2012-10-20,271580280313164.0,204477864121223.0,192908578289666.0,220856448173582.0,30699.0,795000000000.0,1020285000000000.0,30693186097520,77876702023498,77876702023498
12/10/21,2012-10-21,235472407009178.0,182910401933903.0,175167746482394.0,200452075623806.0,40833.0,804999500000.0,1021080000000000.0,23045865427845,59499661026784,59499661026784
12/10/22,2012-10-22,226765318340005.0,169997576178679.0,152548676463889.0,183338627292686.0,43154.0,784999650000.0,1021885000000000.0,26234831047183,73431642226116,73431642226116
12/10/23,2012-10-23,260754036586628.0,203780376259461.0,171754943786348.0,215741758934814.0,32031.0,649999900000.0,1022670000000000.0,25674658201455,88349092900280,88349092900280
12/10/24,2012-10-24,190459364145227.0,133918497046435.0,119524740869859.0,144943189604894.0,32194.0,810000000000.0,1023320000000000.0,26459804812083,70124623275368,70124623275368
12/10/25,2012-10-25,146286232735675.0,72008257312658.0,66440000139596.0,87201084562421.0,26998.0,714999890000.0,1024130000000000.0,33033978867325,79131369633016,79131369633016
12/10/26,2012-10-26,103802425427036.0,41501261042770.0,38235927596681.0,54634655357165.0,21927.0,824999900000.0,1024845000000000.0,30405317962316,64741565522874,64741565522874
12/10/27,2012-10-27,168659509497329.0,98256840767985.0,114010682535381.0,132417199302208.0,16313.0,874999850000.0,1025670000000000.0,24302628135997,53773827111948,53773827111948
12/10/28,2012-10-28,94188204006051.0,41989800096467.0,52314852267663.0,62315352455654.0,17965.0,829999950000.0,1026545000000000.0,19091835641709,41043351788388,41043351788388
12/10/29,2012-10-29,101549150227461.0,44983689550344.0,53853088456813.0,65637525230944.0,21500.0,789999950000.0,1027375000000000.0,19896358576135,46906061820648,46906061820648
12/10/30,2012-10-30,266502695388839.0,205915537876514.0,100003679315976.0,220574608019947.0,29513.0,694999950000.0,1028165000000000.0,30366520832827,165804016122863,165804016122863
12/10/31,2012-10-31,529211978773762.0,466199063051851.0,158615919667039.0,480630447795044.0,28989.0,739999850000.0,1028860000000000.0,28069540851240,369856059256723,369856059256723
12/11/01,2012-11-01,261551750342970.0,201863607026710.0,68469701372347.0,214806449457433.0,23638.0,684999850000.0,1029600000000000.0,25748027659969,192397049120623,192397049120623
12/11/02,2012-11-02,87843885825780.0,35073566245421.0,25979732469695.0,45705874675612.0,28990.0,714999850000.0,1030285000000000.0,25395074020396,61149153506086,61149153506086
12/11/03,2012-11-03,191272078146469.0,146594124013427.0,129295069631602.0,158426043762128.0,23899.0,729999950000.0,1031000000000000.0,21741068079804,61247008564867,61247008564867
12/11/04,2012-11-04,224753278993210.0,180352682015349.0,168021925873584.0,195697172151055.0,24304.0,784999950000.0,1031730000000000.0,20349388430785,55946353169626,55946353169626
12/11/05,2012-11-05,230274358858255.0,172623027386373.0,166154596674390.0,191341980659670.0,32184.0,799999900000.0,1032515000000000.0,23731551304169,63319762283865,63319762283865
12/11/06,2012-11-06,189593305798807.0,134577056073246.0,121408223336218.0,149746907014974.0,31986.0,674999900000.0,1033315000000000.0,22433702695462,67510082562589,67510082562589
12/11/07,2012-11-07,185432108802637.0,129648154094719.0,111411110566309.0,142743024179763.0,36480.0,785000000000.0,1033990000000000.0,23229270462142,73235998236328,73235998236328
12/11/08,2012-11-08,132998517617834.0,81870857719150.0,70427474709479.0,95025693473069.0,32415.0,770000000000.0,1034775000000000.0,20737265554790,61801042908355,61801042908355
12/11/09,2012-11-09,87190951198330.0,43777293649886.0,36952581856735.0,53401996983731.0,25157.0,759999950000.0,1035545000000000.0,21731875224824,49478369391595,49478369391595
12/11/10,2012-11-10,43862017661094.0,13830110945248.0,11216842864598.0,19622755290518.0,27109.0,719999900000.0,1036305000000000.0,14594011502756,31925174896496,31925174896496
12/11/11,2012-11-11,42349202004404.0,14276710121321.0,10460708838849.0,19380545401298.0,23555.0,734999950000.0,1037025000000000.0,14834938495873,31153493215555,31153493215555
12/11/12,2012-11-12,48557504480774.0,14739790302732.0,12921443280006.0,20705944968416.0,23903.0,660000000000.0,1037760000000000.0,16284185613938,34976061200768,34976061200768
12/11/13,2012-11-13,85436251473726.0,34211152816788.0,41183161775048.0,50916313117525.0,27131.0,699999800000.0,1038420000000000.0,25609736239198,43553089898678,43553089898678
12/11/14,2012-11-14,129984387689714.0,77746995087015.0,81323024988345.0,96459719222572.0,29901.0,714999900000.0,1039120000000000.0,20362148860234,47946362801369,47946362801369
12/11/15,2012-11-15,266108992961646.0,202243323052205.0,191295848947286.0,220244197420956.0,37604.0,679999950000.0,1039835000000000.0,25920579046869,74133144064360,74133144064360
12/11/16,2012-11-16,370450018719605.0,298133631275133.0,250029584742858.0,311750386287996.0,39446.0,725000000000.0,1040515000000000.0,30630135036553,119695433976747,119695433976747
12/11/17,2012-11-17,264867966983084.0,211779409161842.0,186692841883108.0,222977215463925.0,32538.0,699999900000.0,1041240000000000.0,25808518631539,77475125199976,77475125199976
12/11/18,2012-11-18,206400139020862.0,151197090239388.0,97377042293653.0,165123592907471.0,34136.0,730000000000.0,1041940000000000.0,24401796557365,108293096727209,108293096727209
12/11/19,2012-11-19,138194098998969.0,79908100764797.0,71012289082789.0,92815679688169.0,36772.0,719999900000.0,1042670000000000.0,26535521606696,66461810016180,66461810016180
12/11/20,2012-11-20,158241460434340.0,105821813567924.0,92053204691364.0,117272426923882.0,37009.0,744999850000.0,1043390000000000.0,23022767209143,65443255892976,65443255892976
12/11/21,2012-11-21,92669698992395.0,44079249956852.0,39893030429179.0,53797398972381.0,39066.0,760000000000.0,1044135000000000.0,22658245442219,52016668563216,52016668563216
12/11/22,2012-11-22,144243742491679.0,91607291451651.0,78722430218156.0,102479239760329.0,30900.0,719999950000.0,1044895000000000.0,23043822423288,64801383457208,64801383457208
12/11/23,2012-11-23,114004866387892.0,61143028700937.0,66174732385892.0,81522124335339.0,32347.0,815000000000.0,1045615000000000.0,19908987118548,47015134002000,47015134002000
12/11/24,2012-11-24,117901692178394.0,62706823158730.0,65518474492471.0,80234342028552.0,29718.0,754999950000.0,1046430000000000.0,21934721303293,51628217735923,51628217735923
12/11/25,2012-11-25,81045488274146.0,37702019951399.0,37642900896873.0,51833412607332.0,36736.0,730000000000.0,1047185000000000.0,16228341220560,42672587377273,42672587377273
12/11/26,2012-11-26,113476201787243.0,50212007918946.0,57914295881227.0,71808140679533.0,35898.0,785000000000.0,1047915000000000.0,24567073311261,54776905906016,54776905906016
12/11/27,2012-11-27,143109011406301.0,85467663955487.0,82568579560799.0,101184773940591.0,27632.0,740000000000.0,1048700000000000.0,26004796362906,59800431845502,59800431845502
12/11/28,2012-11-28,189126883720604.0,135433260551996.0,118169753181746.0,149624897959601.0,37256.0,712500000000.0,1049440000000000.0,22186458646510,70244630538858,70244630538858
12/11/29,2012-11-29,121083035709083.0,75860289610827.0,70353332729963.0,87875379099382.0,37423.0,414999950000.0,1050150000000000.0,20537382948814,50314703029120,50314703029120
12/11/30,2012-11-30,78965219251186.0,40376673860933.0,35307297894790.0,46590394331677.0,29758.0,312499950000.0,1050565000000000.0,20654791015946,43345421406396,43345421406396
12/12/01,2012-12-01,62852665333422.0,27641496655524.0,23589792790799.0,35812498881110.0,33492.0,417499950000.0,1050877500000000.0,18385669030274,38845372592623,38845372592623
12/12/02,2012-12-02,101207013393342.0,67008862948034.0,67516776607131.0,80869838606765.0,20606.0,357500000000.0,1051295000000000.0,13783589139012,33332736786211,33332736786211
12/12/03,2012-12-03,173224263318312.0,113772138095214.0,109847068315212.0,133091781523733.0,21659.0,367499900000.0,1051652500000000.0,24082631756850,63009695103100,63009695103100
12/12/04,2012-12-04,248915849724505.0,191569392759444.0,169435756668243.0,207310093266343.0,32356.0,279999900000.0,1052020000000000.0,28483991807475,79200160526971,79200160526971
12/12/05,2012-12-05,282165436638257.0,225572666604337.0,201386311499420.0,239521084525982.0,33744.0,304999800000.0,1052300000000000.0,28919112241707,80474125338837,80474125338837
12/12/06,2012-12-06,325929724735023.0,257972850061275.0,209235882367753.0,269412003821628.0,37163.0,342499950000.0,1052605000000000.0,32321450956663,116351342417270,116351342417270
12/12/07,2012-12-07,208319092737668.0,145530036653283.0,126679290176781.0,163020021609061.0,32145.0,322499900000.0,1052947500000000.0,31146403622205,81317302660887,81317302660887
12/12/08,2012-12-08,100826991790941.0,67286571712746.0,55436919717024.0,75176389239560.0,33174.0,344999900000.0,1053270000000000.0,18298613575727,45045072173917,45045072173917
12/12/09,2012-12-09,140670382278512.0,104645301289241.0,46627106736549.0,114328268155090.0,32059.0,315000000000.0,1053615000000000.0,22945093925669,93728275541963,93728275541963
12/12/10,2012-12-10,103745135443150.0,58044630189368.0,40664802697744.0,67662973560725.0,36221.0,357499900000.0,1053930000000000.0,24601049685285,62722832845406,62722832845406
12/12/11,2012-12-11,161401187208673.0,107333062420736.0,79382469759280.0,117986645609487.0,36779.0,359999850000.0,1054287500000000.0,26279008023168,81658717599393,81658717599393
12/12/12,2012-12-12,356419986566575.0,286044493311575.0,242350265109179.0,304992450828170.0,36736.0,325000000000.0,1054647500000000.0,31528514299132,113744721457396,113744721457396
12/12/13,2012-12-13,383901704932054.0,294787002114262.0,243745555133339.0,317100574613544.0,42515.0,327500000000.0,1054972500000000.0,40079329764792,139828649798715,139828649798715
12/12/14,2012-12-14,292841072691803.0,229481534253812.0,188728076108836.0,243075816407314.0,39014.0,264999900000.0,1055300000000000.0,31167244305088,103847996682967,103847996682967
12/12/15,2012-12-15,165736563905873.0,125810916184160.0,111196441687955.0,137202044273184.0,32365.0,289999900000.0,1055565000000000.0,21415177152781,54250122317918,54250122317918
12/12/16,2012-12-16,178251603883898.0,146161234019984.0,118429149800085.0,153011351591531.0,35476.0,277499900000.0,1055855000000000.0,17892280900053,59544954183813,59544954183813
12/12/17,2012-12-17,180083593773044.0,131011638221175.0,105483011635305.0,142138168635269.0,41040.0,334999950000.0,1056132500000000.0,24814863686214,74265582187739,74265582187739
12/12/18,2012-12-18,237297319565816.0,182726819790331.0,138500136002078.0,192909262010483.0,49812.0,312500000000.0,1056467500000000.0,29713368490124,98484683563738,98484683563738
12/12/19,2012-12-19,113727506654353.0,60116544748675.0,50819142647307.0,72615794721242.0,44765.0,355000000000.0,1056780000000000.0,26820964088114,62553364007046,62553364007046
12/12/20,2012-12-20,93576043120365.0,54204685435634.0,38164358698580.0,61804736234922.0,35922.0,264999900000.0,1057135000000000.0,23135470388006,55146684521785,55146684521785
12/12/21,2012-12-21,166490796552916.0,112600008745765.0,91353006005454.0,126551023634794.0,44580.0,314999900000.0,1057400000000000.0,29245332284494,74822790647462,74822790647462
12/12/22,2012-12-22,140290397916455.0,86263153714696.0,68091991838699.0,95021252028825.0,51258.0,382499850000.0,1057715000000000.0,29910024949021,71815906227756,71815906227756
12/12/23,2012-12-23,86943056806957.0,55585970563671.0,49731889739862.0,61569103126484.0,36738.0,304999950000.0,1058097500000000.0,19234608916615,36906167117095,36906167117095
12/12/24,2012-12-24,106597168812088.0,46611915952235.0,32743848865755.0,55334481182230.0,36111.0,329999950000.0,1058402500000000.0,25710011286954,73523319996333,73523319996333
12/12/25,2012-12-25,60480403036744.0,28194869034388.0,12335854775386.0,32444971856666.0,28743.0,310000000000.0,1058732500000000.0,18233504923478,47834548261358,47834548261358
12/12/26,2012-12-26,63240139727370.0,20373488389831.0,23446862980309.0,32099351454726.0,36586.0,384999950000.0,1059042500000000.0,19592038757633,39408276797061,39408276797061
12/12/27,2012-12-27,81454387854530.0,35981674584684.0,32528117390658.0,49799072391634.0,43787.0,390000000000.0,1059427500000000.0,20972582898556,48536270463872,48536270463872
12/12/28,2012-12-28,107661231170944.0,45871918249303.0,48048666221424.0,66942241552317.0,47105.0,422499850000.0,1059817500000000.0,26663348428575,59190133278463,59190133278463
12/12/29,2012-12-29,99409168600133.0,37375053319573.0,49484503922911.0,63797256327533.0,38110.0,359999800000.0,1060240000000000.0,26561550290758,49564664877222,49564664877222
12/12/30,2012-12-30,76460893940309.0,20628321890535.0,33088870681938.0,40449127182657.0,45447.0,414999500000.0,1060600000000000.0,28138908198896,42957023758371,42957023758371
12/12/31,2012-12-31,136998574192578.0,69628949079021.0,40088186391269.0,90629520392757.0,30064.0,394999850000.0,1061015000000000.0,29664640850749,96515387951309,96515387951309
13/01/01,2013-01-01,149197894556640.0,79768132139054.0,73287749667760.0,99156558411933.0,31896.0,404999600000.0,1061410000000000.0,27470275261662,75506258086303,75506258086303
13/01/02,2013-01-02,194729624272465.0,124167147537066.0,99980025498216.0,138999594282260.0,39433.0,382499900000.0,1061815000000000.0,31152370066145,94367098874249,94367098874249
13/01/03,2013-01-03,174204255488438.0,103614236438492.0,91641231578273.0,127561030726797.0,42309.0,404999750000.0,1062197500000000.0,34396005492524,82158024160165,82158024160165
13/01/04,2013-01-04,232853690418065.0,165040761059631.0,123493886128009.0,185209435768430.0,48589.0,382499650000.0,1062602500000000.0,37048616793286,108977304640056,108977304640056
13/01/05,2013-01-05,210034969785093.0,147504004043356.0,97168864437161.0,171354181381228.0,39596.0,352499750000.0,1062985000000000.0,34503216442786,112513605597932,112513605597932
13/01/06,2013-01-06,110123243963927.0,56389028185685.0,70881060713927.0,83167490405460.0,33026.0,362499950000.0,1063337500000000.0,29478782860770,38879683300000,38879683300000
13/01/07,2013-01-07,149263793861870.0,82091232385063.0,91034582994489.0,113111184875528.0,40288.0,419999850000.0,1063700000000000.0,35024502096910,57809211017381,57809211017381
13/01/08,2013-01-08,214794801943461.0,130829576467803.0,124542269353784.0,164524070636199.0,38624.0,332499900000.0,1064120000000000.0,40756008426243,89920032689677,89920032689677
13/01/09,2013-01-09,172021014844035.0,101250555603732.0,99866017757653.0,127239459761831.0,43190.0,324999900000.0,1064452500000000.0,36944950636488,71829997186382,71829997186382
13/01/10,2013-01-10,133511159088407.0,63924624001128.0,58527170782909.0,89496081180897.0,52539.0,367499800000.0,1064777500000000.0,36695831270571,74616488505498,74616488505498
13/01/11,2013-01-11,133234254265888.0,65909325228849.0,57682191271928.0,87772378863409.0,52749.0,292499800000.0,1065145000000000.0,36222802091422,75259631234474,75259631234474
13/01/12,2013-01-12,98052066549740.0,46231173995588.0,44030939629437.0,68235632207528.0,45671.0,305000000000.0,1065437500000000.0,31667991019215,53716126920303,53716126920303
